timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1612960129692,8121,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,4843,128,90,90,null,8121,0,0
1612960129781,8096,04.01 /cv,200,OK,Thread Group 1-60,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8096,0,0
1612960129781,8096,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-60,,true,,4843,128,90,90,null,8096,0,0
1612960129562,8389,04.01 /cv,200,OK,Thread Group 1-52,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8389,0,271
1612960129562,8389,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-52,,true,,4843,128,90,90,null,8389,0,271
1612960129910,8105,04.01 /cv,200,OK,Thread Group 1-12,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8105,0,0
1612960129909,8105,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,4843,128,90,90,null,8105,1,0
1612960130017,8060,04.01 /cv,200,OK,Thread Group 1-43,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8060,0,240
1612960130017,8060,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-43,,true,,4843,128,90,90,null,8060,0,240
1612960130277,7870,04.01 /cv,200,OK,Thread Group 1-80,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7870,0,0
1612960130277,7870,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-80,,true,,4843,128,90,90,null,7870,0,0
1612960130349,7851,04.01 /cv,200,OK,Thread Group 1-89,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7851,0,0
1612960130349,7851,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-89,,true,,4843,128,90,90,null,7851,0,0
1612960130123,8148,04.01 /cv,200,OK,Thread Group 1-48,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8148,0,263
1612960130122,8148,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-48,,true,,4843,128,90,90,null,8148,1,263
1612960130190,8168,04.01 /cv,200,OK,Thread Group 1-57,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8168,0,242
1612960130190,8168,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-57,,true,,4843,128,90,90,null,8168,0,242
1612960130482,7942,04.01 /cv,200,OK,Thread Group 1-77,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7942,0,0
1612960130481,7942,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-77,,true,,4843,128,90,90,null,7942,1,0
1612960130601,7880,04.01 /cv,200,OK,Thread Group 1-41,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7880,0,252
1612960130601,7880,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-41,,true,,4843,128,90,90,null,7880,0,252
1612960130886,7681,04.01 /cv,200,OK,Thread Group 1-30,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7681,0,0
1612960130885,7681,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-30,,true,,4843,128,90,90,null,7681,1,0
1612960130980,7697,04.01 /cv,200,OK,Thread Group 1-84,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7697,0,0
1612960130980,7697,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-84,,true,,4843,128,90,90,null,7697,0,0
1612960130723,8036,04.01 /cv,200,OK,Thread Group 1-46,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8036,0,276
1612960130722,8036,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-46,,true,,4843,128,90,90,null,8036,1,276
1612960131061,7782,04.01 /cv,200,OK,Thread Group 1-20,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7782,0,0
1612960131061,7782,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,4843,128,90,90,null,7782,0,0
1612960130813,8155,04.01 /cv,200,OK,Thread Group 1-54,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8155,0,287
1612960130813,8155,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-54,,true,,4843,128,90,90,null,8155,0,287
1612960131193,7927,04.01 /cv,200,OK,Thread Group 1-34,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7927,0,0
1612960131193,7927,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-34,,true,,4843,128,90,90,null,7927,0,0
1612960131310,7921,04.01 /cv,200,OK,Thread Group 1-22,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7921,0,0
1612960131310,7921,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-22,,true,,4843,128,90,90,null,7921,0,0
1612960131405,7926,04.01 /cv,200,OK,Thread Group 1-99,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7926,0,0
1612960131405,7926,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-99,,true,,4843,128,90,90,null,7926,0,0
1612960131475,7970,04.01 /cv,200,OK,Thread Group 1-15,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7970,0,0
1612960131475,7970,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,4843,128,90,90,null,7970,0,0
1612960131653,7938,04.01 /cv,200,OK,Thread Group 1-31,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7938,0,0
1612960131653,7938,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-31,,true,,4843,128,90,90,null,7938,0,0
1612960131682,8023,04.01 /cv,200,OK,Thread Group 1-83,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8023,0,0
1612960131682,8023,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-83,,true,,4843,128,90,90,null,8023,0,0
1612960131810,7992,04.01 /cv,200,OK,Thread Group 1-17,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7992,0,0
1612960131810,7992,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,4843,128,90,90,null,7992,0,0
1612960132000,7895,04.01 /cv,200,OK,Thread Group 1-18,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7895,0,0
1612960132000,7895,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,4843,128,90,90,null,7895,0,0
1612960131898,8090,04.01 /cv,200,OK,Thread Group 1-36,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8090,0,247
1612960131898,8090,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-36,,true,,4843,128,90,90,null,8090,0,247
1612960132157,7951,04.01 /cv,200,OK,Thread Group 1-81,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7951,0,0
1612960132157,7951,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-81,,true,,4843,128,90,90,null,7951,2,0
1612960132259,7998,04.01 /cv,200,OK,Thread Group 1-100,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,7998,0,0
1612960132259,7998,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-100,,true,,4843,128,90,90,null,7998,0,0
1612960132078,8327,04.01 /cv,200,OK,Thread Group 1-68,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8327,0,289
1612960132078,8327,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-68,,true,,4843,128,90,90,null,8327,0,289
1612960132370,8151,04.01 /cv,200,OK,Thread Group 1-78,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8151,0,0
1612960132370,8151,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-78,,true,,4843,128,90,90,null,8151,0,0
1612960132537,8110,04.01 /cv,200,OK,Thread Group 1-79,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8110,0,0
1612960132537,8110,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-79,,true,,4843,128,90,90,null,8110,0,0
1612960132637,8117,04.01 /cv,200,OK,Thread Group 1-25,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8117,0,0
1612960132637,8117,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-25,,true,,4843,128,90,90,null,8117,0,0
1612960132450,8370,04.01 /cv,200,OK,Thread Group 1-40,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8370,0,268
1612960132450,8370,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-40,,true,,4843,128,90,90,null,8370,0,268
1612960132736,8170,04.01 /cv,200,OK,Thread Group 1-14,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8170,0,0
1612960132736,8170,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,4843,128,90,90,null,8170,0,0
1612960132873,8138,04.01 /cv,200,OK,Thread Group 1-70,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8138,0,0
1612960132873,8138,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-70,,true,,4843,128,90,90,null,8138,0,0
1612960133062,8064,04.01 /cv,200,OK,Thread Group 1-11,text,true,,4843,128,90,90,https://makeyka.herokuapp.com/cv,8064,0,0
1612960133062,8064,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,4843,128,90,90,null,8064,0,0
1612960132798,8403,04.01 /cv,200,OK,Thread Group 1-69,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,8403,0,266
1612960132798,8403,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-69,,true,,4843,128,89,89,null,8403,0,266
1612960133194,8085,04.01 /cv,200,OK,Thread Group 1-49,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,8085,0,0
1612960133194,8085,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-49,,true,,4843,128,89,89,null,8085,0,0
1612960133507,7858,04.01 /cv,200,OK,Thread Group 1-38,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7858,0,0
1612960133507,7858,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-38,,true,,4843,128,89,89,null,7858,0,0
1612960133602,7818,04.01 /cv,200,OK,Thread Group 1-35,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7818,0,0
1612960133602,7818,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-35,,true,,4843,128,89,89,null,7818,0,0
1612960133349,8152,04.01 /cv,200,OK,Thread Group 1-53,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,8152,0,258
1612960133349,8152,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-53,,true,,4843,128,89,89,null,8152,0,258
1612960133750,7830,04.01 /cv,200,OK,Thread Group 1-87,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7830,0,0
1612960133750,7830,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-87,,true,,4843,128,89,89,null,7830,0,0
1612960133824,7822,04.01 /cv,200,OK,Thread Group 1-90,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7822,0,0
1612960133824,7822,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-90,,true,,4843,128,89,89,null,7822,0,0
1612960133909,7801,04.01 /cv,200,OK,Thread Group 1-24,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7801,0,0
1612960133909,7801,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-24,,true,,4843,128,89,89,null,7801,0,0
1612960133982,7796,04.01 /cv,200,OK,Thread Group 1-85,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7796,0,0
1612960133982,7796,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-85,,true,,4843,128,89,89,null,7796,0,0
1612960134203,7636,04.01 /cv,200,OK,Thread Group 1-44,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7636,0,0
1612960134203,7636,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-44,,true,,4843,128,89,89,null,7636,0,0
1612960115834,26077,02.01 /projects,200,OK,Thread Group 1-91,text,true,,5497,134,89,89,https://makeyka.herokuapp.com/projects,26077,0,0
1612960115834,26077,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-91,,true,,5497,134,89,89,null,26077,0,0
1612960134081,7951,04.01 /cv,200,OK,Thread Group 1-63,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7951,0,230
1612960134081,7951,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-63,,true,,4843,128,89,89,null,7951,0,230
1612960134384,7754,03.01 /about,200,OK,Thread Group 1-92,text,true,,7598,131,89,89,https://makeyka.herokuapp.com/about,7754,0,0
1612960134384,7754,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-92,,true,,7598,131,89,89,null,7754,0,0
1612960134526,7721,04.01 /cv,200,OK,Thread Group 1-23,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7721,0,0
1612960134526,7721,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-23,,true,,4843,128,89,89,null,7721,0,0
1612960134291,8030,04.01 /cv,200,OK,Thread Group 1-62,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,8030,0,268
1612960134291,8030,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-62,,true,,4843,128,89,89,null,8030,0,268
1612960134617,7759,04.01 /cv,200,OK,Thread Group 1-65,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7759,0,0
1612960134617,7759,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-65,,true,,4843,128,89,89,null,7759,0,0
1612960134755,7711,04.01 /cv,200,OK,Thread Group 1-37,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7711,0,0
1612960134755,7711,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-37,,true,,4843,128,89,89,null,7711,1,0
1612960135109,7467,01.01 /home,200,OK,Thread Group 1-64,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7467,0,0
1612960135109,7467,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-64,,true,,18564,126,89,89,null,7467,0,0
1612960134884,7875,01.01 /home,200,OK,Thread Group 1-76,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7875,0,266
1612960134884,7875,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-76,,true,,18564,126,89,89,null,7875,0,266
1612960135205,7650,01.01 /home,200,OK,Thread Group 1-42,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7650,0,0
1612960135205,7650,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-42,,true,,18564,126,89,89,null,7650,0,0
1612960135503,7403,04.01 /cv,200,OK,Thread Group 1-19,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7403,0,0
1612960135503,7403,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,4843,128,89,89,null,7403,0,0
1612960135375,7551,01.01 /home,200,OK,Thread Group 1-51,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7551,0,0
1612960135375,7551,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-51,,true,,18564,126,89,89,null,7551,0,0
1612960135284,7782,01.01 /home,200,OK,Thread Group 1-72,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7782,0,245
1612960135284,7782,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-72,,true,,18564,126,89,89,null,7782,0,245
1612960135580,7491,04.01 /cv,200,OK,Thread Group 1-16,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7491,0,0
1612960135580,7491,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,4843,128,89,89,null,7491,0,0
1612960135714,7456,04.01 /cv,200,OK,Thread Group 1-96,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7456,0,0
1612960135714,7456,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-96,,true,,4843,128,89,89,null,7456,0,0
1612960135781,7513,04.01 /cv,200,OK,Thread Group 1-88,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7513,0,0
1612960135781,7513,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-88,,true,,4843,128,89,89,null,7513,0,0
1612960135873,7503,04.01 /cv,200,OK,Thread Group 1-21,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7503,0,0
1612960135873,7503,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-21,,true,,4843,128,89,89,null,7503,0,0
1612960136092,7360,04.01 /cv,200,OK,Thread Group 1-32,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7360,0,0
1612960136092,7360,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-32,,true,,4843,128,89,89,null,7360,0,0
1612960136201,7323,04.01 /cv,200,OK,Thread Group 1-39,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7323,0,0
1612960136201,7323,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,4843,128,89,89,null,7323,0,0
1612960135953,7634,04.01 /cv,200,OK,Thread Group 1-61,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7634,0,328
1612960135953,7634,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-61,,true,,4843,128,89,89,null,7634,0,328
1612960136301,7356,04.01 /cv,200,OK,Thread Group 1-93,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7356,0,0
1612960136301,7356,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-93,,true,,4843,128,89,89,null,7356,0,0
1612960136546,7195,04.01 /cv,200,OK,Thread Group 1-73,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7195,0,0
1612960136546,7195,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-73,,true,,4843,128,89,89,null,7195,0,0
1612960136378,7430,04.01 /cv,200,OK,Thread Group 1-71,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7430,0,278
1612960136378,7430,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-71,,true,,4843,128,89,89,null,7430,0,278
1612960136587,7380,04.01 /cv,200,OK,Thread Group 1-58,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,7380,0,272
1612960136587,7380,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-58,,true,,4843,128,89,89,null,7380,0,272
1612960136822,7159,01.01 /home,200,OK,Thread Group 1-28,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7158,0,0
1612960136822,7159,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-28,,true,,18564,126,89,89,null,7158,0,0
1612960136628,7484,01.01 /home,200,OK,Thread Group 1-86,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7484,0,245
1612960136628,7484,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-86,,true,,18564,126,89,89,null,7484,0,245
1612960136697,7534,01.01 /home,200,OK,Thread Group 1-56,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7533,0,273
1612960136697,7534,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-56,,true,,18564,126,89,89,null,7533,0,273
1612960137017,7294,01.01 /home,200,OK,Thread Group 1-47,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7294,0,0
1612960137017,7294,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-47,,true,,18564,126,89,89,null,7294,0,0
1612960137152,7235,01.01 /home,200,OK,Thread Group 1-45,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7234,0,0
1612960137152,7235,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-45,,true,,18564,126,89,89,null,7234,0,0
1612960136755,7734,01.01 /home,200,OK,Thread Group 1-66,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7734,0,362
1612960136755,7734,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-66,,true,,18564,126,89,89,null,7734,0,362
1612960136880,7664,01.01 /home,200,OK,Thread Group 1-82,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7664,0,314
1612960136880,7664,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-82,,true,,18564,126,89,89,null,7664,0,314
1612960136955,7690,01.01 /home,200,OK,Thread Group 1-67,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7604,0,341
1612960136955,7690,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-67,,true,,18564,126,89,89,null,7604,0,341
1612960137324,7398,01.01 /home,200,OK,Thread Group 1-55,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7398,0,0
1612960137324,7398,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-55,,true,,18564,126,89,89,null,7398,0,0
1612960137738,7050,01.01 /home,200,OK,Thread Group 1-27,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7050,0,0
1612960137738,7050,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-27,,true,,18564,126,89,89,null,7050,0,0
1612960137665,7131,01.01 /home,200,OK,Thread Group 1-29,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7131,0,0
1612960137665,7131,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-29,,true,,18564,126,89,89,null,7131,0,0
1612960137812,7047,01.01 /home,200,OK,Thread Group 1-13,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7047,0,0
1612960137812,7047,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-13,,true,,18564,126,89,89,null,7047,0,0
1612960137950,7073,01.01 /home,200,OK,Thread Group 1-52,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7073,0,0
1612960137950,7073,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-52,,true,,18564,126,89,89,null,7073,0,0
1612960138014,7023,01.01 /home,200,OK,Thread Group 1-12,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7023,0,0
1612960138014,7023,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-12,,true,,18564,126,89,89,null,7023,1,0
1612960138076,7129,01.01 /home,200,OK,Thread Group 1-43,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7126,0,0
1612960138076,7129,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-43,,true,,18564,126,89,89,null,7126,0,0
1612960138199,7080,01.01 /home,200,OK,Thread Group 1-89,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7079,0,0
1612960138199,7080,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-89,,true,,18564,126,89,89,null,7079,0,0
1612960137876,7410,01.01 /home,200,OK,Thread Group 1-60,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7410,0,264
1612960137876,7410,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-60,,true,,18564,126,89,89,null,7410,0,264
1612960138271,7154,01.01 /home,200,OK,Thread Group 1-48,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7153,0,0
1612960138270,7154,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-48,,true,,18564,126,89,89,null,7153,1,0
1612960138357,7125,01.01 /home,200,OK,Thread Group 1-57,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7125,0,0
1612960138357,7125,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-57,,true,,18564,126,89,89,null,7125,0,0
1612960138146,7432,01.01 /home,200,OK,Thread Group 1-80,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7431,0,312
1612960138146,7432,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-80,,true,,18564,126,89,89,null,7431,0,312
1612960138480,7158,01.01 /home,200,OK,Thread Group 1-41,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7158,0,0
1612960138480,7158,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-41,,true,,18564,126,89,89,null,7158,0,0
1612960138566,7146,01.01 /home,200,OK,Thread Group 1-30,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7146,0,0
1612960138566,7146,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-30,,true,,18564,126,89,89,null,7146,1,0
1612960138423,7358,01.01 /home,200,OK,Thread Group 1-77,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7357,0,253
1612960138423,7358,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-77,,true,,18564,126,89,89,null,7357,0,253
1612960138758,7110,01.01 /home,200,OK,Thread Group 1-46,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7110,0,0
1612960138758,7110,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-46,,true,,18564,126,89,89,null,7110,0,0
1612960138842,7071,01.01 /home,200,OK,Thread Group 1-20,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7071,0,0
1612960138842,7071,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-20,,true,,18564,126,89,89,null,7071,0,0
1612960138676,7329,01.01 /home,200,OK,Thread Group 1-84,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7329,0,278
1612960138676,7329,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-84,,true,,18564,126,89,89,null,7329,0,278
1612960138967,7106,01.01 /home,200,OK,Thread Group 1-54,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7106,0,0
1612960138967,7106,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-54,,true,,18564,126,89,89,null,7106,0,0
1612960139230,6899,01.01 /home,200,OK,Thread Group 1-22,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6898,0,0
1612960139230,6899,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-22,,true,,18564,126,89,89,null,6898,0,0
1612960139119,7022,01.01 /home,200,OK,Thread Group 1-34,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7021,0,0
1612960139119,7022,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-34,,true,,18564,126,89,89,null,7021,0,0
1612960139444,6773,01.01 /home,200,OK,Thread Group 1-15,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6773,0,0
